ProcessID,RiskID,ControlID
P-56,R-1114,C-3417
P-56,R-1114,C-3418
P-56,R-1115,C-895
P-56,R-1115,C-3419
P-56,R-1115,C-3420
P-56,R-1115,C-3421
P-56,R-1115,C-3422
P-56,R-1115,C-3423
P-56,R-1115,C-3424
P-56,R-1115,C-3417
P-56,R-1116,C-3425
P-56,R-1116,C-3426
P-56,R-1116,C-3427
P-56,R-1116,C-3428
P-56,R-1117,C-3417
P-56,R-1118,C-3429
P-56,R-1118,C-3430
P-56,R-1118,C-3431
P-56,R-1119,C-3432
P-56,R-1119,C-3433
P-56,R-1120,C-574
P-56,R-1120,C-575
P-56,R-1120,C-576
P-56,R-1121,C-427
P-56,R-1121,C-428
P-56,R-1121,C-429
P-56,R-1122,C-447
P-56,R-1122,C-448
P-56,R-1122,C-233
P-56,R-1123,C-3434
P-56,R-1123,C-3342
P-56,R-1123,C-3435
P-56,R-1123,C-3436
P-56,R-1123,C-3437
P-56,R-1123,C-3438
P-56,R-1123,C-3439
P-56,R-1123,C-3440
P-56,R-1124,C-468
P-56,R-1124,C-469
P-56,R-1124,C-471
P-56,R-1124,C-472
P-56,R-1124,C-475
P-56,R-1124,C-476
P-56,R-1125,C-3441
P-56,R-1125,C-3442
P-56,R-1125,C-3443
P-56,R-1125,C-3444
P-56,R-1125,C-3445
P-56,R-1126,C-3446
P-56,R-1126,C-3447
P-56,R-1127,C-621
P-56,R-1127,C-622
P-56,R-1128,C-866
P-56,R-1128,C-867
P-56,R-1128,C-868
P-56,R-1128,C-870
P-56,R-1128,C-871
P-56,R-1129,C-98
P-56,R-1129,C-99
P-56,R-1129,C-100
P-56,R-1130,C-3448
P-56,R-1130,C-3449
P-56,R-1130,C-3450
P-56,R-1130,C-3451
P-56,R-1130,C-3452
P-56,R-1130,C-3453
P-56,R-1131,C-3449
P-56,R-1131,C-3454
P-56,R-1131,C-3455
P-56,R-1131,C-3456
P-56,R-1132,C-3457
P-56,R-1132,C-3458
P-56,R-1132,C-3459
P-56,R-1132,C-3460
P-56,R-1133,C-3333
P-56,R-1133,C-3334
P-56,R-1133,C-3335
P-56,R-1134,C-244
P-56,R-1134,C-3461
P-56,R-1134,C-3462
P-56,R-1135,C-3463
P-56,R-1135,C-3464
P-57,R-850,C-2877
P-57,R-850,C-2878
P-57,R-850,C-2879
P-57,R-850,C-2880
P-57,R-850,C-2881
P-57,R-850,C-2882
P-57,R-852,C-2893
P-57,R-852,C-2894
P-57,R-852,C-2895
P-57,R-852,C-2896
P-57,R-852,C-2897
P-57,R-852,C-2898
P-57,R-852,C-2899
P-57,R-852,C-2900
P-57,R-852,C-2901
P-57,R-1136,C-3465
P-57,R-1136,C-127
P-57,R-1136,C-3466
P-57,R-1136,C-3467
P-57,R-1136,C-3468
P-57,R-1136,C-3469
P-57,R-1136,C-51
P-57,R-1136,C-3470
P-57,R-1136,C-494
P-57,R-1136,C-2899
P-57,R-1136,C-3471
P-57,R-1136,C-3472
P-57,R-1136,C-3473
P-57,R-1136,C-3474
P-57,R-854,C-505
P-57,R-854,C-506
P-57,R-854,C-507
P-57,R-854,C-508
P-57,R-51,C-98
P-57,R-51,C-99
P-57,R-51,C-100
P-57,R-51,C-246
P-57,R-877,C-2931
P-57,R-877,C-2932
P-57,R-877,C-2933
P-57,R-877,C-2934
P-57,R-877,C-2935
P-57,R-877,C-2936
P-57,R-878,C-244
P-57,R-878,C-2937
P-57,R-878,C-2938
P-57,R-878,C-2939
P-57,R-878,C-2940
P-57,R-879,C-2941
P-57,R-879,C-2942
P-57,R-880,C-2943
P-57,R-880,C-2944
P-57,R-880,C-496
P-58,R-1137,C-3475
P-58,R-1137,C-3476
P-58,R-1137,C-3477
P-58,R-1137,C-3478
P-58,R-1137,C-3479
P-58,R-1137,C-3480
P-58,R-1137,C-3481
P-58,R-1137,C-3482
P-58,R-1137,C-3483
P-58,R-1137,C-3484
P-58,R-1138,C-3485
P-58,R-1138,C-3486
P-58,R-1138,C-3186
P-58,R-1138,C-3187
P-58,R-1138,C-3487
P-58,R-1138,C-3488
P-58,R-1138,C-3188
P-58,R-1138,C-3189
P-58,R-1139,C-3489
P-58,R-1139,C-3490
P-58,R-1139,C-3491
P-58,R-1140,C-828
P-58,R-1140,C-829
P-58,R-1140,C-830
P-58,R-1141,C-827
P-58,R-1142,C-3492
P-58,R-1142,C-3484
P-59,R-1143,C-3493
P-59,R-1143,C-3494
P-59,R-1143,C-3495
P-59,R-1143,C-3496
P-59,R-1143,C-3497
P-59,R-1143,C-3498
P-59,R-1143,C-3499
P-59,R-1144,C-28
P-59,R-1145,C-2745
P-59,R-1145,C-2695
P-59,R-1146,C-3500
P-59,R-1146,C-3501
P-59,R-1146,C-3502
P-59,R-1146,C-3503
P-59,R-1146,C-3504
P-59,R-1147,C-3505
P-59,R-1147,C-3506
P-59,R-1148,C-3507
P-59,R-1148,C-3508
P-59,R-1149,C-28
P-60,R-1150,C-3509
P-60,R-1150,C-3510
P-60,R-1150,C-3511
P-60,R-1150,C-3512
P-60,R-1150,C-3513
P-60,R-1150,C-3514
P-60,R-1150,C-3515
P-60,R-1150,C-3516
P-60,R-1151,C-3517
P-60,R-1151,C-3518
P-61,R-1152,C-3519
P-61,R-1152,C-3520
P-61,R-1152,C-3521
P-61,R-1152,C-3522
P-61,R-1152,C-3523
P-61,R-1152,C-3524
P-61,R-1152,C-3525
P-61,R-1152,C-3526
P-61,R-1152,C-3527
P-61,R-1152,C-3528
P-61,R-1152,C-3529
P-61,R-1152,C-3530
P-61,R-1153,C-3531
P-61,R-1153,C-3532
P-61,R-1153,C-127
P-61,R-1153,C-3533
P-61,R-1153,C-3534
P-61,R-1153,C-3535
P-61,R-1154,C-782
P-61,R-1154,C-3536
P-61,R-1154,C-783
P-61,R-1154,C-3537
P-61,R-1154,C-3538
P-61,R-1154,C-3539
P-61,R-1154,C-3540
P-62,R-1155,C-3541
P-62,R-1155,C-3542
P-62,R-1156,C-3543
P-62,R-1157,C-3544
P-63,R-1158,C-3545
P-63,R-1158,C-3546
P-63,R-1158,C-3547
P-63,R-1159,C-3548
P-63,R-1159,C-3549
P-63,R-1159,C-3550
P-63,R-1159,C-3551
P-63,R-1160,C-3552
P-63,R-1160,C-3553
P-63,R-1161,C-3554
P-63,R-1161,C-3555
P-63,R-1161,C-3556
P-63,R-1162,C-3557
P-63,R-1162,C-3558
P-63,R-1163,C-3559
P-63,R-1163,C-3560
P-63,R-1164,C-822
P-63,R-1164,C-823
P-63,R-1165,C-1159
P-63,R-1165,C-1160
P-63,R-1165,C-827
P-63,R-1166,C-828
P-63,R-1166,C-829
P-63,R-1166,C-830
P-64,R-1167,C-3561
P-64,R-1167,C-3562
P-64,R-1167,C-3563
P-64,R-1167,C-3564
P-64,R-1168,C-3564
P-64,R-1168,C-3565
P-64,R-1168,C-3566
P-64,R-1168,C-3567
P-64,R-1168,C-3568
P-64,R-1169,C-3569
P-64,R-1169,C-127
P-64,R-1169,C-3570
P-64,R-1169,C-3571
P-64,R-1169,C-3572
P-64,R-1170,C-3573
P-64,R-1170,C-3574
P-64,R-1171,C-3575
P-64,R-1171,C-3576
P-64,R-1171,C-3577
P-64,R-1171,C-3578
P-64,R-1172,C-3579
P-64,R-1172,C-3580
P-64,R-1172,C-3581
P-64,R-1172,C-3582
P-64,R-1172,C-3583
P-64,R-1173,C-3584
P-64,R-1173,C-244
P-64,R-1173,C-3585
P-64,R-1173,C-3586
P-64,R-1173,C-3587
P-64,R-1173,C-3588
P-64,R-1173,C-3589
P-64,R-1173,C-3590
P-64,R-1173,C-3591
P-64,R-1173,C-3592
P-64,R-1173,C-3593
P-64,R-1174,C-3579
P-64,R-1174,C-3594
P-64,R-1174,C-3595
P-64,R-1175,C-3579
P-64,R-1175,C-3595
P-64,R-1175,C-3596
P-64,R-1176,C-28
P-64,R-1177,C-3597
P-64,R-1177,C-3598
P-64,R-1178,C-3599
P-64,R-1178,C-3600
P-64,R-1179,C-1547
P-64,R-1179,C-1548
P-64,R-1179,C-3601
P-64,R-1180,C-3569
P-64,R-1180,C-3602
P-64,R-1180,C-3603
P-64,R-1180,C-3604
P-64,R-1181,C-3579
P-64,R-1181,C-3605
P-64,R-1181,C-3606
P-65,R-1182,C-3607
P-65,R-1182,C-3608
P-65,R-1183,C-3609
P-65,R-1183,C-3608
P-65,R-1184,C-3610
P-65,R-1185,C-3611
P-65,R-1186,C-3612
P-65,R-1186,C-3613
P-65,R-1187,C-1458
P-65,R-1187,C-1459
P-65,R-1187,C-1460
P-66,R-1188,C-1857
P-66,R-1188,C-3614
P-66,R-1189,C-3615
P-66,R-1190,C-3616
P-66,R-1190,C-2907
P-66,R-1190,C-3617
P-66,R-1191,C-3618
P-66,R-1191,C-3619
P-66,R-1191,C-3620
P-66,R-1191,C-3621
P-66,R-1191,C-3622
P-66,R-1191,C-3184
P-66,R-1191,C-3623
P-66,R-1191,C-3624
P-66,R-1192,C-3625
P-66,R-1192,C-3626
P-66,R-1192,C-440
P-66,R-1193,C-3627
P-66,R-1194,C-28
P-66,R-1195,C-3628
P-66,R-1195,C-3629
P-66,R-856,C-28
P-66,R-1196,C-110
P-66,R-1196,C-111
P-66,R-1196,C-112
P-66,R-1196,C-113
P-66,R-1196,C-3630
P-66,R-1197,C-2986
P-66,R-1197,C-148
P-66,R-1197,C-149
P-66,R-1197,C-107
P-66,R-1197,C-108
P-66,R-1197,C-109
P-66,R-1198,C-2986
P-66,R-1198,C-3631
P-66,R-1198,C-107
P-66,R-1198,C-108
P-66,R-1198,C-109
P-66,R-1199,C-3632
P-66,R-1200,C-3633
P-66,R-1200,C-3634
P-66,R-1201,C-3635
P-66,R-1202,C-28
P-66,R-1203,C-3636
P-66,R-1204,C-28
P-66,R-1205,C-95
P-66,R-1205,C-3637
P-66,R-1205,C-3638
P-66,R-1205,C-96
P-66,R-1205,C-97
P-66,R-1205,C-3639
P-66,R-1206,C-3640
P-66,R-1207,C-720
P-66,R-1207,C-3641
P-66,R-1207,C-3642
P-66,R-1207,C-3643
P-66,R-1207,C-777
P-66,R-1207,C-3644
P-66,R-1207,C-169
P-66,R-1207,C-521
P-66,R-1208,C-706
P-66,R-1209,C-171
P-66,R-1209,C-172
P-66,R-1209,C-174
P-66,R-1210,C-3645
P-66,R-1210,C-173
P-66,R-1211,C-3646
P-66,R-1211,C-3647
P-66,R-1212,C-3648
P-66,R-1213,C-3649
P-66,R-1213,C-3650
P-66,R-1214,C-3651
P-66,R-1214,C-3652
P-66,R-1215,C-574
P-66,R-1215,C-575
P-66,R-1215,C-576
P-66,R-1216,C-427
P-66,R-1216,C-428
P-66,R-1216,C-429
P-66,R-1217,C-3653
P-66,R-1217,C-3654
P-66,R-1217,C-3655
P-66,R-1217,C-3656
P-66,R-1218,C-3657
P-66,R-1218,C-3658
P-66,R-1218,C-3659
P-66,R-1218,C-3660
P-66,R-1219,C-3648
P-66,R-1219,C-3661
P-66,R-1220,C-3662
P-66,R-1220,C-3663
P-66,R-1221,C-3664
P-66,R-1221,C-3665
P-66,R-1221,C-3666
P-66,R-1222,C-550
P-66,R-1222,C-551
P-66,R-1222,C-552
P-66,R-1223,C-559
P-66,R-1223,C-560
P-66,R-1223,C-561
P-66,R-1224,C-3667
P-66,R-1224,C-3668
P-66,R-1224,C-3669
P-66,R-1224,C-3670
P-66,R-1224,C-3671
P-66,R-1224,C-3672
P-66,R-1224,C-3673
P-66,R-1224,C-3674
P-66,R-1224,C-3675
P-66,R-1225,C-3676
P-66,R-1225,C-3677
P-66,R-1226,C-3678
P-66,R-1226,C-3615
P-66,R-1226,C-3679
P-66,R-1226,C-3680
P-66,R-1226,C-3681
P-66,R-1226,C-3682
P-66,R-1226,C-3683
P-66,R-1226,C-3684
P-66,R-1226,C-3685
P-66,R-1226,C-3686
P-66,R-1226,C-3687
P-66,R-1227,C-3688
P-66,R-1227,C-3689
P-66,R-1227,C-3690
P-66,R-1227,C-3691
P-66,R-1227,C-3692
P-66,R-1228,C-3693
P-66,R-1228,C-3694
P-66,R-1228,C-3695
P-66,R-1228,C-3696
P-66,R-1229,C-3697
P-66,R-1229,C-3698
P-66,R-1229,C-3699
P-66,R-1229,C-3700
P-66,R-1230,C-3701
P-66,R-1230,C-3702
P-66,R-1230,C-244
P-66,R-1231,C-3688
P-66,R-1231,C-3703
P-66,R-1231,C-3704
P-66,R-1231,C-3705
P-66,R-1232,C-840
P-66,R-1232,C-3706
P-66,R-1233,C-2318
P-66,R-1233,C-1043
P-66,R-1233,C-3132
P-66,R-1233,C-2356
P-66,R-1233,C-3707
P-66,R-1233,C-3708
P-66,R-1234,C-3095
P-66,R-1234,C-3089
P-66,R-1234,C-3709
P-66,R-1234,C-3710
P-66,R-1234,C-3711
P-66,R-1234,C-3712
P-66,R-1234,C-3713
P-66,R-1234,C-3714
P-66,R-1234,C-3715
P-66,R-1234,C-2374
P-66,R-1234,C-3716
P-66,R-1234,C-3098
P-66,R-1234,C-3717
P-66,R-1234,C-3718
P-66,R-1234,C-3719
P-66,R-1234,C-3720
P-66,R-1235,C-2358
P-66,R-1235,C-2359
P-66,R-1235,C-2363
P-66,R-1235,C-2364
P-66,R-1235,C-3721
P-66,R-1235,C-2366
P-66,R-1235,C-3722
P-66,R-1235,C-3709
P-66,R-1235,C-3723
P-66,R-1235,C-2374
P-66,R-1236,C-3724
P-66,R-1236,C-3123
P-66,R-1236,C-3725
P-66,R-1236,C-3726
P-66,R-1237,C-3727
P-66,R-1237,C-3728
P-66,R-1238,C-28
P-66,R-1239,C-3729
P-66,R-1239,C-1426
P-66,R-1239,C-1427
P-66,R-1239,C-63
P-66,R-1239,C-3730
P-66,R-1239,C-3731
P-66,R-1239,C-59
P-66,R-1240,C-3731
P-66,R-1240,C-3732
P-66,R-1240,C-3733
P-66,R-1240,C-3734
P-66,R-1240,C-59
P-66,R-1241,C-3735
P-66,R-1241,C-3736
P-66,R-1241,C-3737
P-66,R-1241,C-3738
P-66,R-1241,C-3739
P-66,R-1241,C-3740
P-66,R-1241,C-3741
P-66,R-1241,C-3742
P-66,R-1242,C-587
P-66,R-1242,C-588
P-66,R-1242,C-589
P-66,R-1242,C-1485
P-66,R-1242,C-1486
P-66,R-1242,C-1487
P-66,R-1243,C-243
P-66,R-1243,C-244
P-66,R-1243,C-245
P-66,R-1244,C-468
P-66,R-1244,C-469
P-66,R-1244,C-470
P-66,R-1244,C-471
P-66,R-1244,C-472
P-66,R-1244,C-473
P-66,R-1244,C-474
P-66,R-1244,C-475
P-66,R-1244,C-476
P-66,R-875,C-447
P-66,R-875,C-448
P-66,R-875,C-233
P-66,R-876,C-481
P-66,R-876,C-482
P-66,R-1245,C-3618
P-66,R-1245,C-3623
P-66,R-1246,C-3743
P-66,R-1246,C-3744
P-66,R-1247,C-3190
P-66,R-1247,C-3191
P-66,R-1248,C-3186
P-66,R-1248,C-3187
P-66,R-1249,C-1159
P-66,R-1249,C-1160
P-66,R-1249,C-827
P-66,R-1250,C-828
P-66,R-1250,C-829
P-66,R-1250,C-830
P-66,R-1251,C-127
P-66,R-1251,C-436
P-66,R-1251,C-1490
P-66,R-1251,C-3745
P-66,R-1251,C-3746
P-66,R-1251,C-3747
P-66,R-1251,C-440
P-66,R-1251,C-3748
P-66,R-1252,C-3749
P-66,R-1252,C-1490
P-66,R-1252,C-3745
P-66,R-1252,C-615
P-66,R-1252,C-3750
P-66,R-1252,C-3751
P-66,R-1253,C-3752
P-66,R-1253,C-460
P-66,R-1253,C-464
P-66,R-1254,C-468
P-66,R-1254,C-469
P-66,R-1254,C-471
P-66,R-1254,C-472
P-66,R-1254,C-475
P-66,R-1254,C-476
P-66,R-1255,C-479
P-66,R-1255,C-480
P-66,R-1256,C-623
P-66,R-1256,C-624
P-66,R-1257,C-98
P-66,R-1257,C-99
P-66,R-1257,C-100
P-66,R-1258,C-1303
P-66,R-1258,C-1305
P-66,R-1258,C-193
P-66,R-1259,C-3753
P-66,R-1259,C-3754
P-66,R-1259,C-3755
P-66,R-1259,C-2832
P-66,R-1259,C-3756
P-66,R-1259,C-3757
P-66,R-1259,C-3758
P-66,R-1259,C-3759
P-66,R-1260,C-2832
P-66,R-1260,C-3760
P-66,R-1261,C-3761
P-66,R-1261,C-3762
P-66,R-1262,C-3763
P-66,R-1262,C-3764
P-66,R-1263,C-1159
P-66,R-1263,C-1160
P-66,R-1263,C-827
P-66,R-1264,C-828
P-66,R-1264,C-829
P-66,R-1264,C-830
P-66,R-1265,C-3678
P-66,R-1265,C-3681
P-66,R-1265,C-3682
P-66,R-1265,C-3683
P-66,R-1265,C-3684
P-66,R-1265,C-3686
P-66,R-1265,C-3687
P-66,R-1265,C-3765
P-66,R-1265,C-3766
P-66,R-1265,C-3767
P-67,R-1266,C-3768
P-67,R-1266,C-3769
P-67,R-1266,C-3770
P-67,R-51,C-98
P-67,R-51,C-99
P-67,R-51,C-100
P-67,R-51,C-246
P-67,R-1267,C-3771
P-67,R-1267,C-3772
P-67,R-1267,C-3773
P-67,R-1268,C-3774
P-67,R-1268,C-3771
P-67,R-1268,C-3775
P-67,R-1268,C-3776
P-67,R-1268,C-3777
P-67,R-1268,C-3778
P-67,R-1269,C-3779
P-67,R-1269,C-3780
P-67,R-1269,C-3781
P-67,R-1269,C-3782
P-67,R-1269,C-3783
P-67,R-1270,C-3784
P-67,R-1270,C-3785
P-67,R-1270,C-3786
P-67,R-1270,C-3787
P-67,R-1271,C-3584
P-67,R-1271,C-244
P-67,R-1271,C-3587
P-67,R-1272,C-3575
P-67,R-1272,C-3576
P-67,R-1273,C-3788
P-67,R-1273,C-3789
P-67,R-1273,C-3790
P-67,R-1274,C-3601
P-67,R-1275,C-3771
P-67,R-1275,C-3791
P-67,R-1275,C-3792
P-67,R-1276,C-3771
P-67,R-1276,C-3793
P-67,R-1276,C-3794
P-67,R-1276,C-3795
P-67,R-1277,C-3771
P-67,R-1277,C-3796
P-67,R-1277,C-3797
P-67,R-1277,C-3798
P-68,R-1278,C-3799
P-68,R-1278,C-3800
P-68,R-1278,C-3801
P-68,R-1279,C-3802
P-69,R-424,C-481
P-69,R-424,C-482
P-69,R-424,C-1481
P-69,R-424,C-1482
P-69,R-425,C-468
P-69,R-425,C-469
P-69,R-425,C-471
P-69,R-425,C-472
P-69,R-425,C-475
P-69,R-425,C-476
P-69,R-1280,C-127
P-69,R-1280,C-3803
P-69,R-1280,C-436
P-69,R-1280,C-3804
P-69,R-1280,C-3805
P-69,R-1280,C-440
P-69,R-1280,C-3806
P-69,R-1281,C-460
P-69,R-1281,C-464
P-69,R-1281,C-467
P-69,R-1282,C-479
P-69,R-1282,C-480
P-69,R-1282,C-454
P-69,R-1282,C-455
P-69,R-1282,C-456
P-70,R-51,C-98
P-70,R-51,C-99
P-70,R-51,C-100
P-70,R-51,C-246
P-70,R-1283,C-127
P-70,R-1283,C-3807
P-70,R-1283,C-436
P-70,R-1283,C-1296
P-70,R-1283,C-53
P-70,R-1283,C-440
P-70,R-1283,C-735
P-70,R-1283,C-3808
P-70,R-1283,C-3809
P-70,R-1283,C-3810
P-70,R-1283,C-3811
P-70,R-1283,C-2850
P-70,R-1284,C-460
P-70,R-1284,C-742
P-70,R-1284,C-743
P-70,R-1284,C-464
P-70,R-1284,C-467
P-70,R-425,C-468
P-70,R-425,C-469
P-70,R-425,C-471
P-70,R-425,C-472
P-70,R-425,C-475
P-70,R-425,C-476
P-70,R-1285,C-477
P-70,R-1285,C-478
P-70,R-1285,C-479
P-70,R-1285,C-480
P-70,R-1286,C-483
P-70,R-1286,C-484
P-70,R-1287,C-28
P-70,R-1288,C-98
P-70,R-1288,C-99
P-70,R-1288,C-100
P-70,R-1288,C-3040
P-70,R-1288,C-246
P-70,R-1289,C-447
P-70,R-1289,C-448
P-70,R-1289,C-449
P-70,R-1289,C-233
P-70,R-1290,C-481
P-70,R-1290,C-482
P-71,R-247,C-896
P-71,R-247,C-897
P-71,R-249,C-28
P-71,R-253,C-905
P-72,R-1291,C-3812
P-72,R-1291,C-3813
P-72,R-1291,C-3814
P-72,R-1291,C-3815
P-72,R-1291,C-3816
P-72,R-1292,C-3817
P-72,R-1293,C-3818
P-72,R-1293,C-3819
P-72,R-1293,C-3820
P-72,R-1293,C-3821
P-72,R-1293,C-3822
P-72,R-1293,C-3823
P-72,R-1294,C-3824
P-72,R-1294,C-3825
P-72,R-1295,C-3826
P-72,R-1296,C-3827
P-72,R-759,C-2712
P-72,R-759,C-2713
P-72,R-759,C-2714
P-72,R-759,C-2715
P-72,R-759,C-2716
P-72,R-759,C-2717
P-72,R-759,C-2718
P-72,R-1297,C-3828
P-72,R-1297,C-3829
P-72,R-1297,C-3830
P-72,R-1297,C-3831
P-72,R-1297,C-3832
P-72,R-1298,C-3833
P-72,R-1298,C-3834
P-72,R-1299,C-3835
P-72,R-1300,C-3836
P-72,R-1301,C-3837
P-72,R-1301,C-3838
P-72,R-1301,C-3839
P-72,R-1302,C-3825
P-72,R-1303,C-2740
P-72,R-1304,C-1430
P-72,R-1304,C-1431
P-72,R-1304,C-1432
P-72,R-1305,C-3840
P-72,R-1305,C-3841
P-72,R-1305,C-1429
P-72,R-1305,C-3842
P-72,R-1305,C-3843
P-72,R-1305,C-3844
P-72,R-1306,C-3843
P-72,R-1307,C-3845
P-72,R-1307,C-3846
P-72,R-1307,C-3847
P-72,R-1307,C-3848
P-72,R-1308,C-3849
P-72,R-1308,C-3850
P-72,R-1309,C-3851
P-72,R-1309,C-3852
P-72,R-1310,C-3853
P-72,R-1310,C-3854
P-73,R-1311,C-3855
P-73,R-1311,C-3856
P-73,R-1311,C-1263
P-73,R-1311,C-3857
P-73,R-1311,C-3858
P-73,R-1311,C-3859
P-73,R-1311,C-3860
P-73,R-1312,C-1257
P-73,R-1312,C-1258
P-73,R-1313,C-1243
P-73,R-1313,C-1244
P-73,R-1314,C-98
P-73,R-1314,C-99
P-73,R-1314,C-100
P-73,R-1315,C-1268
P-73,R-1315,C-233
P-73,R-1315,C-234
P-74,R-1316,C-3861
P-74,R-1316,C-3862
P-74,R-1316,C-3863
P-74,R-1316,C-3864
P-74,R-1316,C-3865
P-74,R-1316,C-3866
P-74,R-1317,C-1455
P-74,R-1317,C-1456
P-74,R-1317,C-1457
P-74,R-1318,C-1458
P-74,R-1318,C-1459
P-74,R-1318,C-1460
P-75,R-1319,C-3867
P-75,R-1319,C-3868
P-75,R-1320,C-3869
P-75,R-1320,C-3870
P-75,R-1321,C-3871
P-75,R-1322,C-1430
P-75,R-1322,C-1431
P-75,R-1322,C-1432
P-75,R-1323,C-2694
P-75,R-1323,C-2695
P-75,R-1324,C-3872
P-75,R-1324,C-3873
P-75,R-1324,C-3874
P-76,R-1325,C-98
P-76,R-1325,C-99
P-76,R-1325,C-100
P-76,R-1326,C-3875
P-76,R-1326,C-3876
P-76,R-1326,C-3877
P-76,R-1326,C-3878
P-76,R-1326,C-632
P-76,R-1326,C-654
P-76,R-1326,C-3879
P-76,R-1326,C-3880
P-76,R-1326,C-127
P-76,R-1326,C-636
P-76,R-1326,C-637
P-76,R-1326,C-638
P-76,R-1326,C-3881
P-76,R-1326,C-639
P-76,R-1326,C-641
P-76,R-1326,C-3882
P-76,R-1326,C-3883
P-76,R-1326,C-3884
P-76,R-1326,C-660
P-76,R-1326,C-3885
P-76,R-1326,C-642
P-76,R-1327,C-632
P-76,R-1327,C-654
P-76,R-1327,C-637
P-76,R-1327,C-638
P-76,R-1327,C-639
P-76,R-1327,C-641
P-76,R-1327,C-655
P-76,R-1328,C-468
P-76,R-1328,C-469
P-76,R-1328,C-471
P-76,R-1328,C-472
P-76,R-1328,C-473
P-76,R-1328,C-474
P-76,R-1328,C-475
P-76,R-1328,C-476
P-76,R-1329,C-662
P-76,R-1329,C-663
P-76,R-1329,C-664
P-76,R-1330,C-127
P-76,R-1330,C-3886
P-76,R-1330,C-1206
P-76,R-1330,C-1180
P-76,R-1330,C-1181
P-76,R-1330,C-3887
P-76,R-1330,C-3888
P-76,R-1330,C-3889
P-76,R-1330,C-3301
P-76,R-1330,C-3890
P-76,R-1330,C-3891
P-76,R-1330,C-3892
P-76,R-1330,C-3893
P-76,R-1331,C-1264
P-76,R-1331,C-1265
P-76,R-1332,C-1206
P-76,R-1332,C-1182
P-76,R-1332,C-3856
P-76,R-1332,C-1277
P-76,R-1332,C-3890
P-76,R-1332,C-1201
P-76,R-1332,C-3892
P-76,R-1332,C-3893
P-76,R-1333,C-1206
P-76,R-1333,C-1182
P-76,R-1333,C-3856
P-76,R-1333,C-1277
P-76,R-1333,C-1201
P-76,R-1333,C-3892
P-76,R-1333,C-3893
P-76,R-1334,C-3894
P-76,R-1334,C-3895
P-76,R-1335,C-3896
P-76,R-1335,C-3897
P-76,R-1335,C-3898
P-76,R-1335,C-3899
P-76,R-1335,C-3900
P-76,R-1336,C-28
P-76,R-1337,C-3897
P-76,R-1337,C-3898
P-76,R-1337,C-3901
P-76,R-1337,C-1256
P-76,R-1338,C-98
P-76,R-1338,C-99
P-76,R-1338,C-100
P-76,R-1339,C-98
P-76,R-1339,C-99
P-76,R-1339,C-100
P-76,R-1340,C-3902
P-76,R-1340,C-3903
P-76,R-1340,C-3904
P-76,R-1341,C-195
P-76,R-1341,C-3905
P-76,R-1341,C-3906
P-76,R-1341,C-3907
P-76,R-1341,C-3908
P-76,R-1341,C-3909
P-76,R-1341,C-3910
P-76,R-1341,C-2914
P-76,R-1341,C-2915
P-76,R-1341,C-3911
P-76,R-1341,C-3912
P-76,R-1341,C-3913
P-76,R-1341,C-3914
P-76,R-1341,C-3915
P-76,R-1341,C-3916
P-76,R-1341,C-3917
P-76,R-1341,C-3918
P-76,R-1342,C-1303
P-76,R-1342,C-1304
P-76,R-1343,C-1285
P-76,R-1344,C-1303
P-76,R-1344,C-1304
P-76,R-1345,C-3919
P-76,R-1345,C-185
P-76,R-1345,C-3905
P-76,R-1345,C-1421
P-76,R-1345,C-257
P-76,R-1345,C-365
P-76,R-1346,C-185
P-76,R-1346,C-186
P-76,R-1346,C-257
P-76,R-1346,C-3920
P-76,R-1346,C-3921
P-76,R-1346,C-3922
P-76,R-1346,C-365
P-76,R-1347,C-688
P-77,R-1348,C-3923
P-77,R-1348,C-3924
P-77,R-1348,C-3925
P-77,R-1348,C-3926
P-77,R-1349,C-1485
P-77,R-1349,C-1486
P-77,R-1349,C-1487
P-77,R-1350,C-5
P-77,R-1350,C-3927
P-77,R-1350,C-2908
P-77,R-1350,C-3928
P-77,R-1350,C-3929
P-77,R-1351,C-3930
P-77,R-1351,C-5
P-77,R-1352,C-1426
P-77,R-1352,C-64
P-77,R-1352,C-81
P-77,R-1352,C-82
P-77,R-1352,C-70
P-77,R-19,C-64
P-77,R-19,C-81
P-77,R-19,C-82
P-77,R-19,C-70
P-77,R-19,C-83
P-77,R-808,C-2794
P-77,R-808,C-2795
P-77,R-808,C-2796
P-77,R-808,C-2797
P-77,R-808,C-2798
P-77,R-808,C-2799
P-77,R-808,C-2800
P-77,R-808,C-2801
P-77,R-1353,C-28
P-77,R-1354,C-1409
P-77,R-1354,C-3931
P-77,R-1354,C-3932
P-77,R-1354,C-3933
P-77,R-1354,C-3934
P-77,R-1354,C-3935
P-77,R-1354,C-3936
P-77,R-1354,C-3937
P-77,R-1354,C-3938
P-77,R-1354,C-3939
P-77,R-1354,C-3940
P-77,R-1354,C-3941
P-77,R-1355,C-3934
P-77,R-1356,C-3942
P-77,R-1357,C-3943
P-77,R-1357,C-3944
P-77,R-1357,C-3945
P-77,R-1357,C-3946
P-77,R-1357,C-3947
P-77,R-1358,C-3943
P-77,R-1358,C-3948
P-77,R-1358,C-3949
P-77,R-1359,C-3950
P-77,R-1359,C-3951
P-77,R-1359,C-3952
